loc,blank_ratio,comment_ratio,doc_boilerplate_ratio,generic_name_ratio,template_name_ratio,bare_except_ratio,trycatch_density,avg_line_len,quote_consistency,indent_consistency,sentence_comment_ratio,todo_density,func_density,label
5.762051382780177,0.09686609686609686,0.14195583596214512,0.0,0.03460207612456748,0.0,0.0,0.0,30.08832807570978,0.9344262295081968,1.0,0.0,0.0,1.2618296529968454,0
5.241747015059643,0.12558139534883722,0.005319148936170213,0.0,0.20681818181818182,3.1818181818181817,0.0,6.382978723404255,38.29255319148936,1.0,1.0,0.0,0.0,9.574468085106384,0
3.044522437723423,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,31.85,0.5,1.0,0.05,0.0,0.0,0
3.6109179126442243,0.05263157894736842,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,36.72222222222222,1.0,1.0,0.16666666666666666,0.0,0.0,0
4.330733340286331,0.21875,0.38666666666666666,0.0,0.03806228373702422,0.0,0.0,2.666666666666667,46.986666666666665,0.3793103448275862,1.0,0.034482758620689655,0.0,9.333333333333334,0
2.70805020110221,0.125,0.0,0.0,0.0,0.0,0.0,0.0,18.142857142857142,1.0,1.0,0.0,0.0,0.0,0
5.545177444479562,0.16938110749185667,0.49411764705882355,12.156862745098039,0.14352941176470588,0.0,0.0,0.0,22.219607843137254,0.6410256410256411,0.48756218905472637,0.1111111111111111,0.0,4.313725490196078,0
3.044522437723423,0.2,0.25,0.0,0.024,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0
6.641182169740591,0.1809421841541756,0.338562091503268,7.320261437908497,0.11657142857142858,0.34285714285714286,0.0,4.705882352941177,40.76078431372549,0.8544061302681992,0.984993178717599,0.07335907335907337,0.130718954248366,9.934640522875817,0
3.1354942159291497,0.08333333333333333,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,24.772727272727273,1.0,1.0,0.0,0.0,0.0,0
2.3978952727983707,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.6666666666666666,1.0,0.0,0.0,10.0,0
4.382026634673881,0.13186813186813187,0.10126582278481013,0.0,0.11627906976744186,0.0,0.0,0.0,26.063291139240505,0.5,1.0,0.0,0.0,0.0,0
3.9318256327243257,0.20634920634920634,0.04,0.0,0.21367521367521367,0.8547008547008548,0.0,8.0,33.34,0.75,1.0,0.0,0.0,8.0,0
5.786897381366708,0.16666666666666666,0.3230769230769231,2.1538461538461537,0.049060542797494784,0.0,0.25,3.076923076923077,38.926153846153845,0.8734177215189873,0.9759450171821306,0.11428571428571428,0.0,9.230769230769232,0
2.833213344056216,0.15789473684210525,0.5,18.75,0.018518518518518517,0.0,0.0,0.0,37.3125,1.0,0.2222222222222222,0.0,0.0,6.25,0
2.1972245773362196,0.2727272727272727,1.0,12.5,0.0,0.0,0.0,0.0,21.125,1.0,1.0,0.125,0.0,0.0,0
4.844187086458591,0.23170731707317074,0.6190476190476191,2.380952380952381,0.04823747680890538,0.0,0.0,0.0,44.75396825396825,0.4090909090909091,1.0,0.01282051282051282,0.0,7.142857142857142,0
3.8918202981106265,0.1724137931034483,0.14583333333333334,0.0,0.053691275167785234,0.0,0.0,0.0,49.583333333333336,0.14285714285714285,1.0,0.2857142857142857,0.0,14.583333333333334,0
3.9512437185814275,0.23880597014925373,0.6274509803921569,3.9215686274509802,0.004424778761061947,0.0,0.0,0.0,42.627450980392155,0.7674418604651163,1.0,0.03125,0.0,3.9215686274509802,0
4.127134385045092,0.17567567567567569,0.01639344262295082,0.0,0.11351351351351352,0.0,0.0,0.0,33.557377049180324,0.9622641509433962,1.0,0.0,0.0,11.475409836065573,0
3.828641396489095,0.26229508196721313,0.4444444444444444,0.0,0.07633587786259542,0.0,0.0,0.0,24.11111111111111,0.8,0.47058823529411764,0.1,0.0,0.0,0
6.293419278846481,0.16279069767441862,0.5018518518518519,5.185185185185185,0.033102386451116246,0.0,1.0,0.5555555555555556,25.233333333333334,0.7269076305220884,0.5330396475770925,0.07749077490774908,0.0,1.1111111111111112,0
5.641907070938114,0.1783625730994152,0.15302491103202848,0.3558718861209964,0.0464326160815402,0.5662514156285391,0.0,3.9145907473309607,39.8220640569395,0.974025974025974,1.0,0.20930232558139536,0.3558718861209964,8.185053380782918,0
3.4965075614664802,0.2,0.3125,0.0,0.024096385542168676,0.0,0.0,0.0,35.78125,0.5,1.0,0.2,0.0,6.25,0
5.187385805840755,0.12745098039215685,0.25280898876404495,0.5617977528089888,0.07630522088353414,0.0,1.0,2.247191011235955,31.51685393258427,0.4482758620689655,0.8590604026845637,0.13333333333333333,0.5617977528089888,2.8089887640449436,0
4.6443908991413725,0.2076923076923077,0.22330097087378642,0.9708737864077669,0.030201342281879196,0.0,0.0,7.766990291262135,39.38834951456311,0.0967741935483871,1.0,0.08695652173913043,0.0,10.679611650485436,0
4.736198448394496,0.22602739726027396,0.3274336283185841,4.424778761061947,0.054313099041533544,0.6389776357827476,0.0,6.1946902654867255,37.150442477876105,0.8867924528301887,1.0,0.10810810810810811,0.0,7.079646017699115,0
2.833213344056216,0.23809523809523808,0.0625,0.0,0.029411764705882353,0.0,0.0,0.0,32.4375,1.0,1.0,1.0,0.0,0.0,0
3.9318256327243257,0.35064935064935066,0.02,0.0,0.06611570247933884,0.0,0.0,0.0,36.78,0.9047619047619048,1.0,1.0,0.0,10.0,0
2.0794415416798357,0.4166666666666667,0.2857142857142857,0.0,0.05263157894736842,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0
4.127134385045092,0.22784810126582278,0.2459016393442623,0.0,0.1437125748502994,0.0,0.0,0.0,36.90163934426229,1.0,1.0,0.06666666666666667,0.0,14.754098360655737,0
4.1588830833596715,0.125,0.14285714285714285,0.0,0.16455696202531644,0.0,0.0,0.0,29.682539682539684,1.0,0.94,0.0,0.0,1.5873015873015872,0
4.700480365792417,0.128,0.08256880733944955,0.0,0.10526315789473684,0.0,0.0,0.0,29.26605504587156,1.0,1.0,0.0,0.0,5.5045871559633035,0
6.240275845170769,0.15650741350906094,0.533203125,12.109375,0.03609239653512993,0.0,0.2,3.90625,44.142578125,0.251063829787234,0.8888888888888888,0.040293040293040296,0.0,4.1015625,0
6.648984550024776,0.20679012345679013,0.23476005188067445,1.556420233463035,0.0425531914893617,0.3481624758220503,0.15384615384615385,3.761348897535668,38.9935149156939,0.7618147448015122,1.0,0.09392265193370165,0.12970168612191957,4.798962386511025,0
3.5553480614894135,0.10526315789473684,0.029411764705882353,0.0,0.06382978723404255,0.0,1.0,5.88235294117647,23.323529411764707,1.0,1.0,0.0,0.0,5.88235294117647,0
3.1354942159291497,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,31.454545454545453,1.0,1.0,0.0,0.0,9.090909090909092,0
3.044522437723423,0.09090909090909091,0.6,0.0,0.0,0.0,0.0,0.0,34.2,1.0,1.0,0.08333333333333333,0.0,0.0,0
6.876264611890766,0.15605928509154315,0.2737603305785124,3.512396694214876,0.10670630987776676,0.561612157251404,0.4,1.4462809917355373,40.804752066115704,0.8980891719745223,0.969264544456641,0.10943396226415095,0.10330578512396695,6.301652892561983,0
3.6635616461296463,0.19148936170212766,0.2894736842105263,0.0,0.0625,0.0,1.0,5.263157894736842,29.13157894736842,1.0,0.8947368421052632,0.09090909090909091,0.0,5.263157894736842,0
2.833213344056216,0.1111111111111111,0.0625,0.0,0.0,4.3478260869565215,0.0,0.0,20.625,1.0,1.0,1.0,0.0,0.0,0
3.7612001156935624,0.20754716981132076,0.16666666666666666,0.0,0.045454545454545456,0.0,0.0,0.0,35.38095238095238,1.0,1.0,0.0,2.380952380952381,0.0,0
4.61512051684126,0.20634920634920634,0.16,3.0,0.040880503144654086,0.0,0.0,0.0,32.01,0.9439252336448598,1.0,0.3125,0.0,5.0,0
7.077498053569231,0.19728813559322034,0.3876689189189189,0.5912162162162162,0.06784810126582279,0.7594936708860759,0.0,2.027027027027027,40.6402027027027,0.05832147937411095,0.9935897435897436,0.09803921568627451,0.16891891891891891,6.756756756756757,0
4.02535169073515,0.09836065573770492,0.05454545454545454,0.0,0.22556390977443608,0.0,0.0,0.0,28.854545454545455,1.0,1.0,0.0,0.0,7.2727272727272725,0
3.4339872044851463,0.14285714285714285,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,37.43333333333333,1.0,1.0,0.0,0.0,0.0,0
4.6443908991413725,0.16260162601626016,0.05825242718446602,0.9708737864077669,0.0653061224489796,0.0,0.0,0.0,31.485436893203882,0.6666666666666666,1.0,0.0,0.0,0.0,0
5.3706380281276624,0.1640625,0.2336448598130841,0.46728971962616817,0.04185351270553064,0.0,0.0,0.0,43.16822429906542,0.22077922077922077,1.0,0.24,0.0,9.813084112149532,0
5.030437921392435,0.17391304347826086,0.15789473684210525,0.0,0.12037037037037036,0.3703703703703704,0.0,1.3157894736842104,41.39473684210526,0.7317073170731707,1.0,0.08333333333333333,0.0,5.263157894736842,0
4.290459441148391,0.14285714285714285,0.3194444444444444,8.333333333333332,0.0,0.0,0.0,0.0,30.958333333333332,0.75,0.625,0.17391304347826086,0.0,4.166666666666666,0
6.07993319509559,0.07036247334754797,0.1743119266055046,0.22935779816513763,0.1086021505376344,0.0,0.0,0.0,24.605504587155963,0.7446808510638298,0.8798882681564246,0.14473684210526316,0.0,2.522935779816514,0
3.044522437723423,0.09090909090909091,0.7,0.0,0.0,0.0,0.0,0.0,33.15,1.0,1.0,0.07142857142857142,0.0,0.0,0
2.8903717578961645,0.19047619047619047,0.17647058823529413,0.0,0.14035087719298245,0.0,0.0,0.0,25.529411764705884,1.0,0.8181818181818182,0.3333333333333333,0.0,0.0,0
2.1972245773362196,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,41.25,0.5,1.0,0.0,0.0,12.5,0
5.0689042022202315,0.10227272727272728,0.06329113924050633,0.0,0.21973094170403587,0.0,0.0,0.6329113924050633,34.550632911392405,0.8285714285714286,1.0,0.0,0.0,2.5316455696202533,0
3.367295829986474,0.06666666666666667,0.25,0.0,0.0,0.0,0.0,0.0,37.392857142857146,1.0,1.0,0.14285714285714285,0.0,0.0,0
3.1354942159291497,0.15384615384615385,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,23.954545454545453,1.0,0.8571428571428571,0.25,0.0,0.0,0
3.6888794541139363,0.04878048780487805,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,43.84615384615385,1.0,1.0,0.09090909090909091,0.0,0.0,0
5.1647859739235145,0.08900523560209424,0.07471264367816093,0.0,0.064,0.0,0.0,0.0,30.396551724137932,1.0,1.0,0.0,0.0,4.597701149425287,0
3.8501476017100584,0.041666666666666664,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,44.95652173913044,0.9710144927536232,1.0,0.1,0.0,0.0,0
4.23410650459726,0.08108108108108109,0.058823529411764705,0.0,0.15294117647058825,0.0,0.0,0.0,31.13235294117647,0.6363636363636364,1.0,0.0,0.0,2.941176470588235,0
4.189654742026425,0.1875,0.13846153846153847,0.0,0.21774193548387097,0.0,0.25,12.307692307692308,27.43076923076923,0.7777777777777778,1.0,0.0,0.0,15.384615384615385,0
5.123963979403259,0.2304147465437788,0.08982035928143713,0.0,0.05277777777777778,0.0,0.2,7.18562874251497,31.45508982035928,1.0,1.0,0.26666666666666666,0.0,17.964071856287426,0
4.74493212836325,0.15555555555555556,0.14912280701754385,0.0,0.030303030303030304,2.4242424242424243,0.0,7.017543859649122,41.42982456140351,0.2,1.0,0.17647058823529413,0.0,6.140350877192982,0
3.7376696182833684,0.08888888888888889,0.0,0.0,0.007936507936507936,0.7936507936507936,0.0,0.0,36.926829268292686,0.9444444444444444,1.0,0.0,0.0,0.0,0
2.1972245773362196,0.2727272727272727,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0
4.875197323201151,0.12751677852348994,0.3230769230769231,0.0,0.10150375939849623,0.0,0.0,0.0,29.361538461538462,1.0,1.0,0.0,1.5384615384615385,5.384615384615385,0
5.049856007249537,0.12921348314606743,0.2709677419354839,0.6451612903225806,0.053784860557768925,0.0,0.0,8.38709677419355,40.47096774193548,0.45454545454545453,1.0,0.30952380952380953,0.0,9.67741935483871,0
3.828641396489095,0.1509433962264151,0.24444444444444444,0.0,0.20610687022900764,2.2900763358778624,0.0,0.0,42.44444444444444,0.13333333333333333,1.0,0.36363636363636365,0.0,8.88888888888889,0
3.58351893845611,0.125,0.0,2.857142857142857,0.01818181818181818,0.0,0.0,0.0,47.74285714285714,0.8805970149253731,1.0,0.0,0.0,0.0,0
5.075173815233827,0.12154696132596685,0.20754716981132076,0.0,0.023529411764705882,0.7058823529411765,0.0,2.515723270440252,41.9748427672956,0.14285714285714285,0.9866666666666667,0.15151515151515152,0.0,8.176100628930817,0
3.4011973816621555,0.06451612903225806,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,31.75862068965517,1.0,1.0,0.14285714285714285,0.0,0.0,0
6.369900982828227,0.171875,0.16295025728987994,0.17152658662092624,0.018061408789885613,0.0,0.7391304347826086,8.233276157804461,38.92967409948542,0.6938775510204082,0.9776119402985075,0.08421052631578947,0.0,10.977701543739279,0
4.859812404361672,0.09859154929577464,0.125,0.0,0.11904761904761904,0.0,0.0,0.0,31.9453125,0.75,0.9245283018867925,0.0625,0.0,5.46875,0
2.302585092994046,0.25,0.1111111111111111,0.0,0.17647058823529413,0.0,0.0,0.0,30.333333333333332,0.5,1.0,0.0,0.0,0.0,0
3.1780538303479458,0.23333333333333334,0.13043478260869565,0.0,0.2916666666666667,0.0,0.0,0.0,24.17391304347826,1.0,0.8333333333333334,0.3333333333333333,0.0,0.0,0
3.5553480614894135,0.24444444444444444,0.47058823529411764,0.0,0.05154639175257732,0.0,0.0,0.0,38.05882352941177,1.0,1.0,0.0625,0.0,0.0,0
3.4657359027997265,0.1388888888888889,0.41935483870967744,0.0,0.1981981981981982,0.0,0.0,0.0,37.064516129032256,0.2,1.0,0.0,0.0,0.0,0
2.772588722239781,0.3181818181818182,0.5333333333333333,0.0,0.04,0.0,0.0,0.0,23.8,1.0,1.0,0.125,0.0,6.666666666666667,0
5.932245187448011,0.21008403361344538,0.5106382978723404,2.6595744680851063,0.07315340909090909,0.07102272727272728,0.0,1.5957446808510638,43.215425531914896,0.7368421052631579,0.9915492957746479,0.078125,0.0,8.77659574468085,0
6.726233402358747,0.17850098619329388,0.42016806722689076,6.962785114045618,0.035478260869565216,0.9391304347826087,0.0,1.680672268907563,40.39975990396159,0.6587301587301587,0.9667093469910372,0.05142857142857143,0.0,6.24249699879952,0
3.5553480614894135,0.22727272727272727,0.5882352941176471,5.88235294117647,0.22784810126582278,0.0,0.0,0.0,23.823529411764707,1.0,0.37037037037037035,0.05,0.0,0.0,0
5.365976015021851,0.17120622568093385,0.27230046948356806,7.511737089201878,0.04552129221732746,1.762114537444934,0.0,0.9389671361502347,40.53051643192488,0.09090909090909091,0.9603960396039604,0.1896551724137931,0.0,7.981220657276995,0
3.4657359027997265,0.06060606060606061,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,37.645161290322584,1.0,1.0,0.16666666666666666,0.0,0.0,0
4.007333185232471,0.19402985074626866,0.037037037037037035,0.0,0.013793103448275862,0.0,0.0,0.0,31.88888888888889,0.6666666666666666,1.0,0.0,0.0,3.7037037037037033,0
4.5217885770490405,0.052083333333333336,0.03296703296703297,0.0,0.0594059405940594,0.0,0.0,0.0,24.626373626373628,0.7142857142857143,1.0,0.0,0.0,3.296703296703297,0
2.995732273553991,0.36666666666666664,0.42105263157894735,0.0,0.1111111111111111,0.0,0.0,0.0,27.894736842105264,1.0,1.0,0.125,0.0,10.526315789473683,0
2.772588722239781,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,27.866666666666667,1.0,1.0,0.0,0.0,6.666666666666667,0
2.0794415416798357,0.4166666666666667,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,45.714285714285715,1.0,1.0,0.0,0.0,0.0,0
